schedule_id,product_id,location_id,customer_id,schedule_date,qty,snapshot_date
SCH01468,PROD-005,DC004,CUST025,2026-02-02,11810,2026-01-30
SCH01469,PROD-005,DC004,CUST025,2026-02-03,13232,2026-01-30
SCH01470,PROD-005,DC004,CUST025,2026-02-04,8425,2026-01-30
SCH01471,PROD-006,DC004,CUST025,2026-01-30,19846,2026-01-30
SCH01472,PROD-006,DC004,CUST025,2026-01-31,17133,2026-01-30
SCH01473,PROD-006,DC004,CUST025,2026-02-01,18081,2026-01-30
SCH01474,PROD-006,DC004,CUST025,2026-02-02,14620,2026-01-30
SCH01475,PROD-006,DC004,CUST025,2026-02-03,19782,2026-01-30
SCH01476,PROD-006,DC004,CUST025,2026-02-04,6337,2026-01-30
SCH01477,PROD-007,DC004,CUST025,2026-01-30,10799,2026-01-30
SCH01478,PROD-007,DC004,CUST025,2026-01-31,8039,2026-01-30
SCH01479,PROD-007,DC004,CUST025,2026-02-01,17323,2026-01-30
SCH01480,PROD-007,DC004,CUST025,2026-02-02,10521,2026-01-30
SCH01481,PROD-007,DC004,CUST025,2026-02-03,13044,2026-01-30
SCH01482,PROD-007,DC004,CUST025,2026-02-04,18684,2026-01-30
SCH01483,PROD-008,DC004,CUST025,2026-01-30,18324,2026-01-30
SCH01484,PROD-008,DC004,CUST025,2026-01-31,13816,2026-01-30
SCH01485,PROD-008,DC004,CUST025,2026-02-01,18752,2026-01-30
SCH01486,PROD-008,DC004,CUST025,2026-02-02,10621,2026-01-30
SCH01487,PROD-008,DC004,CUST025,2026-02-03,5419,2026-01-30
SCH01488,PROD-008,DC004,CUST025,2026-02-04,18280,2026-01-30
SCH01489,PROD-009,DC004,CUST025,2026-01-30,19082,2026-01-30
SCH01490,PROD-009,DC004,CUST025,2026-01-31,18897,2026-01-30
SCH01491,PROD-009,DC004,CUST025,2026-02-01,13883,2026-01-30
SCH01492,PROD-009,DC004,CUST025,2026-02-02,11126,2026-01-30
SCH01493,PROD-009,DC004,CUST025,2026-02-03,11004,2026-01-30
SCH01494,PROD-009,DC004,CUST025,2026-02-04,11046,2026-01-30
SCH01495,PROD-010,DC004,CUST025,2026-01-30,10842,2026-01-30
SCH01496,PROD-010,DC004,CUST025,2026-01-31,19853,2026-01-30
SCH01497,PROD-010,DC004,CUST025,2026-02-01,14135,2026-01-30
SCH01498,PROD-010,DC004,CUST025,2026-02-02,6774,2026-01-30
SCH01499,PROD-010,DC004,CUST025,2026-02-03,14215,2026-01-30
SCH01500,PROD-010,DC004,CUST025,2026-02-04,19111,2026-01-30
SCH01501,PROD-001,DC004,CUST026,2026-01-30,12380,2026-01-30
SCH01502,PROD-001,DC004,CUST026,2026-01-31,6448,2026-01-30
SCH01503,PROD-001,DC004,CUST026,2026-02-01,7700,2026-01-30
SCH01504,PROD-001,DC004,CUST026,2026-02-02,8952,2026-01-30
SCH01505,PROD-001,DC004,CUST026,2026-02-03,14720,2026-01-30
SCH01506,PROD-001,DC004,CUST026,2026-02-04,9952,2026-01-30
SCH01507,PROD-002,DC004,CUST026,2026-01-30,13176,2026-01-30
SCH01508,PROD-002,DC004,CUST026,2026-01-31,5569,2026-01-30
SCH01509,PROD-002,DC004,CUST026,2026-02-01,19249,2026-01-30
SCH01510,PROD-002,DC004,CUST026,2026-02-02,5695,2026-01-30
SCH01511,PROD-002,DC004,CUST026,2026-02-03,14157,2026-01-30
SCH01512,PROD-002,DC004,CUST026,2026-02-04,5393,2026-01-30
SCH01513,PROD-003,DC004,CUST026,2026-01-30,8958,2026-01-30
SCH01514,PROD-003,DC004,CUST026,2026-01-31,19862,2026-01-30
SCH01515,PROD-003,DC004,CUST026,2026-02-01,14891,2026-01-30
SCH01516,PROD-003,DC004,CUST026,2026-02-02,17596,2026-01-30
SCH01517,PROD-003,DC004,CUST026,2026-02-03,13949,2026-01-30
SCH01518,PROD-003,DC004,CUST026,2026-02-04,12930,2026-01-30
SCH01519,PROD-004,DC004,CUST026,2026-01-30,5176,2026-01-30
SCH01520,PROD-004,DC004,CUST026,2026-01-31,6202,2026-01-30
SCH01521,PROD-004,DC004,CUST026,2026-02-01,8079,2026-01-30
SCH01522,PROD-004,DC004,CUST026,2026-02-02,7298,2026-01-30
SCH01523,PROD-004,DC004,CUST026,2026-02-03,7133,2026-01-30
SCH01524,PROD-004,DC004,CUST026,2026-02-04,7909,2026-01-30
SCH01525,PROD-005,DC004,CUST026,2026-01-30,18180,2026-01-30
SCH01526,PROD-005,DC004,CUST026,2026-01-31,8937,2026-01-30
SCH01527,PROD-005,DC004,CUST026,2026-02-01,11469,2026-01-30
SCH01528,PROD-005,DC004,CUST026,2026-02-02,13344,2026-01-30
SCH01529,PROD-005,DC004,CUST026,2026-02-03,5473,2026-01-30
SCH01530,PROD-005,DC004,CUST026,2026-02-04,5724,2026-01-30
SCH01531,PROD-006,DC004,CUST026,2026-01-30,19414,2026-01-30
SCH01532,PROD-006,DC004,CUST026,2026-01-31,19538,2026-01-30
SCH01533,PROD-006,DC004,CUST026,2026-02-01,7382,2026-01-30
SCH01534,PROD-006,DC004,CUST026,2026-02-02,11980,2026-01-30
SCH01535,PROD-006,DC004,CUST026,2026-02-03,13979,2026-01-30
SCH01536,PROD-006,DC004,CUST026,2026-02-04,9749,2026-01-30
SCH01537,PROD-007,DC004,CUST026,2026-01-30,13754,2026-01-30
SCH01538,PROD-007,DC004,CUST026,2026-01-31,16418,2026-01-30
SCH01539,PROD-007,DC004,CUST026,2026-02-01,16170,2026-01-30
SCH01540,PROD-007,DC004,CUST026,2026-02-02,18661,2026-01-30
SCH01541,PROD-007,DC004,CUST026,2026-02-03,8895,2026-01-30
SCH01542,PROD-007,DC004,CUST026,2026-02-04,8658,2026-01-30
SCH01543,PROD-008,DC004,CUST026,2026-01-30,16747,2026-01-30
SCH01544,PROD-008,DC004,CUST026,2026-01-31,9627,2026-01-30
SCH01545,PROD-008,DC004,CUST026,2026-02-01,17121,2026-01-30
SCH01546,PROD-008,DC004,CUST026,2026-02-02,10256,2026-01-30
SCH01547,PROD-008,DC004,CUST026,2026-02-03,13180,2026-01-30
SCH01548,PROD-008,DC004,CUST026,2026-02-04,18936,2026-01-30
SCH01549,PROD-009,DC004,CUST026,2026-01-30,17301,2026-01-30
SCH01550,PROD-009,DC004,CUST026,2026-01-31,18899,2026-01-30
SCH01551,PROD-009,DC004,CUST026,2026-02-01,17860,2026-01-30
SCH01552,PROD-009,DC004,CUST026,2026-02-02,19870,2026-01-30
SCH01553,PROD-009,DC004,CUST026,2026-02-03,11748,2026-01-30
SCH01554,PROD-009,DC004,CUST026,2026-02-04,10353,2026-01-30
SCH01555,PROD-010,DC004,CUST026,2026-01-30,10200,2026-01-30
SCH01556,PROD-010,DC004,CUST026,2026-01-31,11421,2026-01-30
SCH01557,PROD-010,DC004,CUST026,2026-02-01,14245,2026-01-30
SCH01558,PROD-010,DC004,CUST026,2026-02-02,7194,2026-01-30
SCH01559,PROD-010,DC004,CUST026,2026-02-03,14524,2026-01-30
SCH01560,PROD-010,DC004,CUST026,2026-02-04,9607,2026-01-30
SCH01561,PROD-001,DC004,CUST027,2026-01-30,18818,2026-01-30
SCH01562,PROD-001,DC004,CUST027,2026-01-31,11834,2026-01-30
SCH01563,PROD-001,DC004,CUST027,2026-02-01,13503,2026-01-30
SCH01564,PROD-001,DC004,CUST027,2026-02-02,15393,2026-01-30
SCH01565,PROD-001,DC004,CUST027,2026-02-03,13909,2026-01-30
SCH01566,PROD-001,DC004,CUST027,2026-02-04,7869,2026-01-30
SCH01567,PROD-002,DC004,CUST027,2026-01-30,12522,2026-01-30
SCH01568,PROD-002,DC004,CUST027,2026-01-31,5351,2026-01-30
SCH01569,PROD-002,DC004,CUST027,2026-02-01,15342,2026-01-30
SCH01570,PROD-002,DC004,CUST027,2026-02-02,12851,2026-01-30
SCH01571,PROD-002,DC004,CUST027,2026-02-03,19452,2026-01-30
SCH01572,PROD-002,DC004,CUST027,2026-02-04,15239,2026-01-30
SCH01573,PROD-003,DC004,CUST027,2026-01-30,6485,2026-01-30
SCH01574,PROD-003,DC004,CUST027,2026-01-31,6295,2026-01-30
SCH01575,PROD-003,DC004,CUST027,2026-02-01,8058,2026-01-30
SCH01576,PROD-003,DC004,CUST027,2026-02-02,5362,2026-01-30
SCH01577,PROD-003,DC004,CUST027,2026-02-03,8703,2026-01-30
SCH01578,PROD-003,DC004,CUST027,2026-02-04,18953,2026-01-30
SCH01579,PROD-004,DC004,CUST027,2026-01-30,15096,2026-01-30
SCH01580,PROD-004,DC004,CUST027,2026-01-31,13611,2026-01-30
SCH01581,PROD-004,DC004,CUST027,2026-02-01,19209,2026-01-30
SCH01582,PROD-004,DC004,CUST027,2026-02-02,15259,2026-01-30
SCH01583,PROD-004,DC004,CUST027,2026-02-03,5011,2026-01-30
SCH01584,PROD-004,DC004,CUST027,2026-02-04,18604,2026-01-30
SCH01585,PROD-005,DC004,CUST027,2026-01-30,9268,2026-01-30
SCH01586,PROD-005,DC004,CUST027,2026-01-31,16519,2026-01-30
SCH01587,PROD-005,DC004,CUST027,2026-02-01,7450,2026-01-30
SCH01588,PROD-005,DC004,CUST027,2026-02-02,13846,2026-01-30
SCH01589,PROD-005,DC004,CUST027,2026-02-03,9821,2026-01-30
SCH01590,PROD-005,DC004,CUST027,2026-02-04,12313,2026-01-30
SCH01591,PROD-006,DC004,CUST027,2026-01-30,19317,2026-01-30
SCH01592,PROD-006,DC004,CUST027,2026-01-31,5362,2026-01-30
SCH01593,PROD-006,DC004,CUST027,2026-02-01,16261,2026-01-30
SCH01594,PROD-006,DC004,CUST027,2026-02-02,17298,2026-01-30
SCH01595,PROD-006,DC004,CUST027,2026-02-03,14263,2026-01-30
SCH01596,PROD-006,DC004,CUST027,2026-02-04,17564,2026-01-30
SCH01597,PROD-007,DC004,CUST027,2026-01-30,10285,2026-01-30
SCH01598,PROD-007,DC004,CUST027,2026-01-31,8290,2026-01-30
SCH01599,PROD-007,DC004,CUST027,2026-02-01,10143,2026-01-30
SCH01600,PROD-007,DC004,CUST027,2026-02-02,19093,2026-01-30
SCH01601,PROD-007,DC004,CUST027,2026-02-03,5278,2026-01-30
SCH01602,PROD-007,DC004,CUST027,2026-02-04,12705,2026-01-30
SCH01603,PROD-008,DC004,CUST027,2026-01-30,6412,2026-01-30
SCH01604,PROD-008,DC004,CUST027,2026-01-31,16028,2026-01-30
SCH01605,PROD-008,DC004,CUST027,2026-02-01,10729,2026-01-30
SCH01606,PROD-008,DC004,CUST027,2026-02-02,15919,2026-01-30
SCH01607,PROD-008,DC004,CUST027,2026-02-03,16900,2026-01-30
SCH01608,PROD-008,DC004,CUST027,2026-02-04,7588,2026-01-30
SCH01609,PROD-009,DC004,CUST027,2026-01-30,8064,2026-01-30
SCH01610,PROD-009,DC004,CUST027,2026-01-31,14216,2026-01-30
SCH01611,PROD-009,DC004,CUST027,2026-02-01,19714,2026-01-30
SCH01612,PROD-009,DC004,CUST027,2026-02-02,11452,2026-01-30
SCH01613,PROD-009,DC004,CUST027,2026-02-03,9604,2026-01-30
SCH01614,PROD-009,DC004,CUST027,2026-02-04,10032,2026-01-30
SCH01615,PROD-010,DC004,CUST027,2026-01-30,14142,2026-01-30
SCH01616,PROD-010,DC004,CUST027,2026-01-31,7009,2026-01-30
SCH01617,PROD-010,DC004,CUST027,2026-02-01,10412,2026-01-30
SCH01618,PROD-010,DC004,CUST027,2026-02-02,11457,2026-01-30
SCH01619,PROD-010,DC004,CUST027,2026-02-03,17790,2026-01-30
SCH01620,PROD-010,DC004,CUST027,2026-02-04,8229,2026-01-30
SCH01621,PROD-001,DC004,CUST028,2026-01-30,18736,2026-01-30
SCH01622,PROD-001,DC004,CUST028,2026-01-31,18117,2026-01-30
SCH01623,PROD-001,DC004,CUST028,2026-02-01,17381,2026-01-30
SCH01624,PROD-001,DC004,CUST028,2026-02-02,17239,2026-01-30
SCH01625,PROD-001,DC004,CUST028,2026-02-03,8428,2026-01-30
SCH01626,PROD-001,DC004,CUST028,2026-02-04,17181,2026-01-30
SCH01627,PROD-002,DC004,CUST028,2026-01-30,9598,2026-01-30
SCH01628,PROD-002,DC004,CUST028,2026-01-31,16582,2026-01-30
SCH01629,PROD-002,DC004,CUST028,2026-02-01,15776,2026-01-30
SCH01630,PROD-002,DC004,CUST028,2026-02-02,8425,2026-01-30
SCH01631,PROD-002,DC004,CUST028,2026-02-03,6423,2026-01-30
SCH01632,PROD-002,DC004,CUST028,2026-02-04,14948,2026-01-30
SCH01633,PROD-003,DC004,CUST028,2026-01-30,7280,2026-01-30
SCH01634,PROD-003,DC004,CUST028,2026-01-31,11611,2026-01-30
SCH01635,PROD-003,DC004,CUST028,2026-02-01,18179,2026-01-30
SCH01636,PROD-003,DC004,CUST028,2026-02-02,6043,2026-01-30
SCH01637,PROD-003,DC004,CUST028,2026-02-03,12477,2026-01-30
SCH01638,PROD-003,DC004,CUST028,2026-02-04,13840,2026-01-30
SCH01639,PROD-004,DC004,CUST028,2026-01-30,16905,2026-01-30
SCH01640,PROD-004,DC004,CUST028,2026-01-31,13111,2026-01-30
SCH01641,PROD-004,DC004,CUST028,2026-02-01,7401,2026-01-30
SCH01642,PROD-004,DC004,CUST028,2026-02-02,15394,2026-01-30
SCH01643,PROD-004,DC004,CUST028,2026-02-03,5087,2026-01-30
SCH01644,PROD-004,DC004,CUST028,2026-02-04,19054,2026-01-30
SCH01645,PROD-005,DC004,CUST028,2026-01-30,5165,2026-01-30
SCH01646,PROD-005,DC004,CUST028,2026-01-31,11842,2026-01-30
SCH01647,PROD-005,DC004,CUST028,2026-02-01,11400,2026-01-30
SCH01648,PROD-005,DC004,CUST028,2026-02-02,10452,2026-01-30
SCH01649,PROD-005,DC004,CUST028,2026-02-03,8702,2026-01-30
SCH01650,PROD-005,DC004,CUST028,2026-02-04,16356,2026-01-30
SCH01651,PROD-006,DC004,CUST028,2026-01-30,17583,2026-01-30
SCH01652,PROD-006,DC004,CUST028,2026-01-31,19543,2026-01-30
SCH01653,PROD-006,DC004,CUST028,2026-02-01,5145,2026-01-30
SCH01654,PROD-006,DC004,CUST028,2026-02-02,14652,2026-01-30
SCH01655,PROD-006,DC004,CUST028,2026-02-03,19918,2026-01-30
SCH01656,PROD-006,DC004,CUST028,2026-02-04,18782,2026-01-30
SCH01657,PROD-007,DC004,CUST028,2026-01-30,19118,2026-01-30
SCH01658,PROD-007,DC004,CUST028,2026-01-31,17661,2026-01-30
SCH01659,PROD-007,DC004,CUST028,2026-02-01,9022,2026-01-30
SCH01660,PROD-007,DC004,CUST028,2026-02-02,7098,2026-01-30
SCH01661,PROD-007,DC004,CUST028,2026-02-03,11879,2026-01-30
SCH01662,PROD-007,DC004,CUST028,2026-02-04,10936,2026-01-30
SCH01663,PROD-008,DC004,CUST028,2026-01-30,10810,2026-01-30
SCH01664,PROD-008,DC004,CUST028,2026-01-31,7302,2026-01-30
SCH01665,PROD-008,DC004,CUST028,2026-02-01,7552,2026-01-30
SCH01666,PROD-008,DC004,CUST028,2026-02-02,18940,2026-01-30
SCH01667,PROD-008,DC004,CUST028,2026-02-03,18541,2026-01-30
SCH01668,PROD-008,DC004,CUST028,2026-02-04,19721,2026-01-30
SCH01669,PROD-009,DC004,CUST028,2026-01-30,8424,2026-01-30
SCH01670,PROD-009,DC004,CUST028,2026-01-31,14392,2026-01-30
SCH01671,PROD-009,DC004,CUST028,2026-02-01,8394,2026-01-30
SCH01672,PROD-009,DC004,CUST028,2026-02-02,9769,2026-01-30
SCH01673,PROD-009,DC004,CUST028,2026-02-03,15482,2026-01-30
SCH01674,PROD-009,DC004,CUST028,2026-02-04,19288,2026-01-30
SCH01675,PROD-010,DC004,CUST028,2026-01-30,12103,2026-01-30
SCH01676,PROD-010,DC004,CUST028,2026-01-31,9489,2026-01-30
SCH01677,PROD-010,DC004,CUST028,2026-02-01,13291,2026-01-30
SCH01678,PROD-010,DC004,CUST028,2026-02-02,19906,2026-01-30
SCH01679,PROD-010,DC004,CUST028,2026-02-03,14899,2026-01-30
SCH01680,PROD-010,DC004,CUST028,2026-02-04,7685,2026-01-30
SCH01681,PROD-001,DC004,CUST029,2026-01-30,9032,2026-01-30
SCH01682,PROD-001,DC004,CUST029,2026-01-31,7287,2026-01-30
SCH01683,PROD-001,DC004,CUST029,2026-02-01,8076,2026-01-30
SCH01684,PROD-001,DC004,CUST029,2026-02-02,5937,2026-01-30
SCH01685,PROD-001,DC004,CUST029,2026-02-03,15186,2026-01-30
SCH01686,PROD-001,DC004,CUST029,2026-02-04,10083,2026-01-30
SCH01687,PROD-002,DC004,CUST029,2026-01-30,15667,2026-01-30
SCH01688,PROD-002,DC004,CUST029,2026-01-31,9662,2026-01-30
SCH01689,PROD-002,DC004,CUST029,2026-02-01,19215,2026-01-30
SCH01690,PROD-002,DC004,CUST029,2026-02-02,13466,2026-01-30
SCH01691,PROD-002,DC004,CUST029,2026-02-03,10983,2026-01-30
SCH01692,PROD-002,DC004,CUST029,2026-02-04,8924,2026-01-30
SCH01693,PROD-003,DC004,CUST029,2026-01-30,7791,2026-01-30
SCH01694,PROD-003,DC004,CUST029,2026-01-31,16148,2026-01-30
SCH01695,PROD-003,DC004,CUST029,2026-02-01,12133,2026-01-30
SCH01696,PROD-003,DC004,CUST029,2026-02-02,8104,2026-01-30
SCH01697,PROD-003,DC004,CUST029,2026-02-03,9991,2026-01-30
SCH01698,PROD-003,DC004,CUST029,2026-02-04,10379,2026-01-30
SCH01699,PROD-004,DC004,CUST029,2026-01-30,6578,2026-01-30
SCH01700,PROD-004,DC004,CUST029,2026-01-31,16383,2026-01-30
SCH01701,PROD-004,DC004,CUST029,2026-02-01,11118,2026-01-30
SCH01702,PROD-004,DC004,CUST029,2026-02-02,10571,2026-01-30
SCH01703,PROD-004,DC004,CUST029,2026-02-03,12358,2026-01-30
SCH01704,PROD-004,DC004,CUST029,2026-02-04,5368,2026-01-30
SCH01705,PROD-005,DC004,CUST029,2026-01-30,19000,2026-01-30
SCH01706,PROD-005,DC004,CUST029,2026-01-31,9806,2026-01-30
SCH01707,PROD-005,DC004,CUST029,2026-02-01,18912,2026-01-30
SCH01708,PROD-005,DC004,CUST029,2026-02-02,12891,2026-01-30
SCH01709,PROD-005,DC004,CUST029,2026-02-03,13370,2026-01-30
SCH01710,PROD-005,DC004,CUST029,2026-02-04,15723,2026-01-30
SCH01711,PROD-006,DC004,CUST029,2026-01-30,19890,2026-01-30
SCH01712,PROD-006,DC004,CUST029,2026-01-31,11711,2026-01-30
SCH01713,PROD-006,DC004,CUST029,2026-02-01,17366,2026-01-30
SCH01714,PROD-006,DC004,CUST029,2026-02-02,5211,2026-01-30
SCH01715,PROD-006,DC004,CUST029,2026-02-03,6867,2026-01-30
SCH01716,PROD-006,DC004,CUST029,2026-02-04,8653,2026-01-30
SCH01717,PROD-007,DC004,CUST029,2026-01-30,17320,2026-01-30
SCH01718,PROD-007,DC004,CUST029,2026-01-31,13076,2026-01-30
SCH01719,PROD-007,DC004,CUST029,2026-02-01,19962,2026-01-30
SCH01720,PROD-007,DC004,CUST029,2026-02-02,6234,2026-01-30
SCH01721,PROD-007,DC004,CUST029,2026-02-03,7445,2026-01-30
SCH01722,PROD-007,DC004,CUST029,2026-02-04,12705,2026-01-30
SCH01723,PROD-008,DC004,CUST029,2026-01-30,16489,2026-01-30
SCH01724,PROD-008,DC004,CUST029,2026-01-31,11037,2026-01-30
SCH01725,PROD-008,DC004,CUST029,2026-02-01,19838,2026-01-30
SCH01726,PROD-008,DC004,CUST029,2026-02-02,5701,2026-01-30
SCH01727,PROD-008,DC004,CUST029,2026-02-03,16663,2026-01-30
SCH01728,PROD-008,DC004,CUST029,2026-02-04,6645,2026-01-30
SCH01729,PROD-009,DC004,CUST029,2026-01-30,17506,2026-01-30
SCH01730,PROD-009,DC004,CUST029,2026-01-31,9020,2026-01-30
SCH01731,PROD-009,DC004,CUST029,2026-02-01,15139,2026-01-30
SCH01732,PROD-009,DC004,CUST029,2026-02-02,13686,2026-01-30
SCH01733,PROD-009,DC004,CUST029,2026-02-03,14912,2026-01-30
SCH01734,PROD-009,DC004,CUST029,2026-02-04,17622,2026-01-30
SCH01735,PROD-010,DC004,CUST029,2026-01-30,5876,2026-01-30
SCH01736,PROD-010,DC004,CUST029,2026-01-31,18464,2026-01-30
SCH01737,PROD-010,DC004,CUST029,2026-02-01,10576,2026-01-30
SCH01738,PROD-010,DC004,CUST029,2026-02-02,17027,2026-01-30
SCH01739,PROD-010,DC004,CUST029,2026-02-03,18069,2026-01-30
SCH01740,PROD-010,DC004,CUST029,2026-02-04,11180,2026-01-30
SCH01741,PROD-001,DC004,CUST030,2026-01-30,7448,2026-01-30
SCH01742,PROD-001,DC004,CUST030,2026-01-31,13288,2026-01-30
SCH01743,PROD-001,DC004,CUST030,2026-02-01,5842,2026-01-30
SCH01744,PROD-001,DC004,CUST030,2026-02-02,10460,2026-01-30
SCH01745,PROD-001,DC004,CUST030,2026-02-03,19312,2026-01-30
SCH01746,PROD-001,DC004,CUST030,2026-02-04,9514,2026-01-30
SCH01747,PROD-002,DC004,CUST030,2026-01-30,9738,2026-01-30
SCH01748,PROD-002,DC004,CUST030,2026-01-31,8983,2026-01-30
SCH01749,PROD-002,DC004,CUST030,2026-02-01,9644,2026-01-30
SCH01750,PROD-002,DC004,CUST030,2026-02-02,17867,2026-01-30
SCH01751,PROD-002,DC004,CUST030,2026-02-03,14288,2026-01-30
SCH01752,PROD-002,DC004,CUST030,2026-02-04,19570,2026-01-30
SCH01753,PROD-003,DC004,CUST030,2026-01-30,5775,2026-01-30
SCH01754,PROD-003,DC004,CUST030,2026-01-31,12334,2026-01-30
SCH01755,PROD-003,DC004,CUST030,2026-02-01,10364,2026-01-30
SCH01756,PROD-003,DC004,CUST030,2026-02-02,16536,2026-01-30
SCH01757,PROD-003,DC004,CUST030,2026-02-03,13144,2026-01-30
SCH01758,PROD-003,DC004,CUST030,2026-02-04,18391,2026-01-30
SCH01759,PROD-004,DC004,CUST030,2026-01-30,7050,2026-01-30
SCH01760,PROD-004,DC004,CUST030,2026-01-31,9509,2026-01-30
SCH01761,PROD-004,DC004,CUST030,2026-02-01,6256,2026-01-30
SCH01762,PROD-004,DC004,CUST030,2026-02-02,17125,2026-01-30
SCH01763,PROD-004,DC004,CUST030,2026-02-03,15503,2026-01-30
SCH01764,PROD-004,DC004,CUST030,2026-02-04,5066,2026-01-30
SCH01765,PROD-005,DC004,CUST030,2026-01-30,15024,2026-01-30
SCH01766,PROD-005,DC004,CUST030,2026-01-31,9830,2026-01-30
SCH01767,PROD-005,DC004,CUST030,2026-02-01,7885,2026-01-30
SCH01768,PROD-005,DC004,CUST030,2026-02-02,14849,2026-01-30
SCH01769,PROD-005,DC004,CUST030,2026-02-03,10502,2026-01-30
SCH01770,PROD-005,DC004,CUST030,2026-02-04,8901,2026-01-30
SCH01771,PROD-006,DC004,CUST030,2026-01-30,8987,2026-01-30
SCH01772,PROD-006,DC004,CUST030,2026-01-31,7216,2026-01-30
SCH01773,PROD-006,DC004,CUST030,2026-02-01,8823,2026-01-30
SCH01774,PROD-006,DC004,CUST030,2026-02-02,8214,2026-01-30
SCH01775,PROD-006,DC004,CUST030,2026-02-03,10497,2026-01-30
SCH01776,PROD-006,DC004,CUST030,2026-02-04,12175,2026-01-30
SCH01777,PROD-007,DC004,CUST030,2026-01-30,6550,2026-01-30
SCH01778,PROD-007,DC004,CUST030,2026-01-31,8839,2026-01-30
SCH01779,PROD-007,DC004,CUST030,2026-02-01,17339,2026-01-30
SCH01780,PROD-007,DC004,CUST030,2026-02-02,17356,2026-01-30
SCH01781,PROD-007,DC004,CUST030,2026-02-03,19791,2026-01-30
SCH01782,PROD-007,DC004,CUST030,2026-02-04,5474,2026-01-30
SCH01783,PROD-008,DC004,CUST030,2026-01-30,7119,2026-01-30
SCH01784,PROD-008,DC004,CUST030,2026-01-31,7436,2026-01-30
SCH01785,PROD-008,DC004,CUST030,2026-02-01,19790,2026-01-30
SCH01786,PROD-008,DC004,CUST030,2026-02-02,17143,2026-01-30
SCH01787,PROD-008,DC004,CUST030,2026-02-03,18419,2026-01-30
SCH01788,PROD-008,DC004,CUST030,2026-02-04,17051,2026-01-30
SCH01789,PROD-009,DC004,CUST030,2026-01-30,13644,2026-01-30
SCH01790,PROD-009,DC004,CUST030,2026-01-31,13435,2026-01-30
SCH01791,PROD-009,DC004,CUST030,2026-02-01,17997,2026-01-30
SCH01792,PROD-009,DC004,CUST030,2026-02-02,16012,2026-01-30
SCH01793,PROD-009,DC004,CUST030,2026-02-03,16913,2026-01-30
SCH01794,PROD-009,DC004,CUST030,2026-02-04,8449,2026-01-30
SCH01795,PROD-010,DC004,CUST030,2026-01-30,19769,2026-01-30
SCH01796,PROD-010,DC004,CUST030,2026-01-31,5310,2026-01-30
SCH01797,PROD-010,DC004,CUST030,2026-02-01,17474,2026-01-30
SCH01798,PROD-010,DC004,CUST030,2026-02-02,8184,2026-01-30
SCH01799,PROD-010,DC004,CUST030,2026-02-03,10449,2026-01-30
SCH01800,PROD-010,DC004,CUST030,2026-02-04,8644,2026-01-30
SCH01801,PROD-001,DC001,CUST031,2026-01-30,10686,2026-01-30
SCH01802,PROD-001,DC001,CUST031,2026-01-31,14119,2026-01-30
SCH01803,PROD-001,DC001,CUST031,2026-02-01,13692,2026-01-30
SCH01804,PROD-001,DC001,CUST031,2026-02-02,18888,2026-01-30
SCH01805,PROD-001,DC001,CUST031,2026-02-03,13237,2026-01-30
SCH01806,PROD-001,DC001,CUST031,2026-02-04,13304,2026-01-30
SCH01807,PROD-002,DC001,CUST031,2026-01-30,14827,2026-01-30
SCH01808,PROD-002,DC001,CUST031,2026-01-31,5735,2026-01-30
SCH01809,PROD-002,DC001,CUST031,2026-02-01,9659,2026-01-30
SCH01810,PROD-002,DC001,CUST031,2026-02-02,19905,2026-01-30
SCH01811,PROD-002,DC001,CUST031,2026-02-03,5185,2026-01-30
SCH01812,PROD-002,DC001,CUST031,2026-02-04,11288,2026-01-30
SCH01813,PROD-003,DC001,CUST031,2026-01-30,13771,2026-01-30
SCH01814,PROD-003,DC001,CUST031,2026-01-31,15278,2026-01-30
SCH01815,PROD-003,DC001,CUST031,2026-02-01,11442,2026-01-30
SCH01816,PROD-003,DC001,CUST031,2026-02-02,16885,2026-01-30
SCH01817,PROD-003,DC001,CUST031,2026-02-03,6784,2026-01-30
SCH01818,PROD-003,DC001,CUST031,2026-02-04,18978,2026-01-30
SCH01819,PROD-004,DC001,CUST031,2026-01-30,19750,2026-01-30
SCH01820,PROD-004,DC001,CUST031,2026-01-31,8809,2026-01-30
SCH01821,PROD-004,DC001,CUST031,2026-02-01,12374,2026-01-30
SCH01822,PROD-004,DC001,CUST031,2026-02-02,6489,2026-01-30
SCH01823,PROD-004,DC001,CUST031,2026-02-03,15295,2026-01-30
SCH01824,PROD-004,DC001,CUST031,2026-02-04,14395,2026-01-30
SCH01825,PROD-005,DC001,CUST031,2026-01-30,6551,2026-01-30
SCH01826,PROD-005,DC001,CUST031,2026-01-31,17150,2026-01-30
SCH01827,PROD-005,DC001,CUST031,2026-02-01,8414,2026-01-30
SCH01828,PROD-005,DC001,CUST031,2026-02-02,9425,2026-01-30
SCH01829,PROD-005,DC001,CUST031,2026-02-03,10146,2026-01-30
SCH01830,PROD-005,DC001,CUST031,2026-02-04,8640,2026-01-30
SCH01831,PROD-006,DC001,CUST031,2026-01-30,18966,2026-01-30
SCH01832,PROD-006,DC001,CUST031,2026-01-31,17335,2026-01-30
SCH01833,PROD-006,DC001,CUST031,2026-02-01,19277,2026-01-30
SCH01834,PROD-006,DC001,CUST031,2026-02-02,8916,2026-01-30
