record_id,reference_number,product_id,product_name,status,qty,unit_price,current_location,latitude,longitude,destination,time_remaining_to_destination_hours,last_updated,last_updated_cst,expected_arrival_time,batch_id,transit_status
1260,CUST-002259,PROD-010,Organic Bell Peppers,In Transit to Customer,4211,4.49,"Vallejo, CA",38.1041,-122.2566,"San Francisco, CA",0.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5312,OnTime
14,SUPP-001013,PROD-001,Organic Bananas,In Transit from Supplier,4973,0.79,"Seguin, TX",29.5688,-97.9653,"Houston Dock, TX",2.84,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 AM CST,batch7730,OnTime
999,CUST-001998,PROD-008,Organic Apples,In Transit to Customer,6093,2.99,"Eloy, AZ",32.7559,-111.5548,"Tucson, AZ",0.91,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1891,OnTime
531,SUPP-001530,PROD-005,Organic Blueberries,In Transit from Supplier,3881,6.99,"New Orleans, LA",29.9511,-90.0715,"Houston Dock, TX",5.78,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 12:24 PM CST,batch3968,OnTime
247,CUST-001246,PROD-002,Organic Avocados,In Transit to Customer,3578,2.49,"Monument, CO",39.0916,-104.8725,"Colorado Springs, CO",0.33,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7492,OnTime
710,DCST-001709,PROD-006,Organic Tomatoes,At DC,29659,3.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4097,Nil
962,DCST-001961,PROD-008,Organic Apples,At DC,26362,2.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7158,Nil
45,DCST-001044,PROD-001,Organic Bananas,At DC,44653,0.79,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9305,Nil
503,CUST-001502,PROD-004,Organic Strawberries,In Transit to Customer,7748,5.99,"Attleboro, MA",41.9445,-71.2856,"Providence, RI",0.19,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7816,OnTime
1079,DCST-002078,PROD-009,Organic Lettuce,At DC,43327,3.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6838,Nil
901,SUPP-001900,PROD-008,Organic Apples,In Transit from Supplier,5955,2.99,"Portland, OR",45.5152,-122.6784,"Houston Dock, TX",33.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 04:24 PM CST,batch3717,OnTime
1232,DCST-002231,PROD-010,Organic Bell Peppers,At DC,31222,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3179,Nil
390,SUPP-001389,PROD-004,Organic Strawberries,In Transit from Supplier,5438,5.99,"Gainesville, FL",29.6516,-82.3248,"Houston Dock, TX",14.23,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch4737,OnTime
1179,SUPP-002178,PROD-010,Organic Bell Peppers,In Transit from Supplier,5988,4.49,"Mobile, AL",30.6954,-88.0399,"Houston Dock, TX",8.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch3931,OnTime
102,CUST-001101,PROD-001,Organic Bananas,In Transit to Customer,4816,0.79,"Juliette, GA",33.0904,-83.8035,"Macon, GA",0.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7969,OnTime
1155,CUST-002154,PROD-009,Organic Lettuce,In Transit to Customer,7594,3.99,"Ashland, MA",42.2612,-71.4634,"Worcester, MA",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5213,OnTime
118,CUST-001117,PROD-001,Organic Bananas,In Transit to Customer,6112,0.79,"Gleneagle, CO",39.0447,-104.8289,"Colorado Springs, CO",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6416,OnTime
590,DCST-001589,PROD-005,Organic Blueberries,At DC,34812,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch730,Nil
543,DCTR-001542,PROD-005,Organic Blueberries,In Transit to DC,4394,6.99,"El Paso, TX",31.7619,-106.485,"Phoenix DC, AZ",6.28,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 01:24 PM CST,batch1997,OnTime
1197,DCST-002196,PROD-010,Organic Bell Peppers,At DC,31297,4.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5406,Nil
536,SUPP-001535,PROD-005,Organic Blueberries,In Transit from Supplier,3112,6.99,"Mount Vernon, WA",48.4212,-122.334,"Houston Dock, TX",34.89,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 05:24 PM CST,batch3329,OnTime
803,DCTR-001802,PROD-007,Organic Carrots,In Transit to DC,5750,1.99,"Tucson, AZ",32.2226,-110.9747,"Sacramento DC, CA",13.4,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 PM CST,batch269,OnTime
17,SUPP-001016,PROD-001,Organic Bananas,In Transit from Supplier,5535,0.79,"Kingsville, TX",27.5159,-97.8561,"Houston Dock, TX",3.93,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 10:24 AM CST,batch949,OnTime
289,DCTR-001288,PROD-003,Organic Spinach,In Transit to DC,4219,4.99,"San Antonio, TX",29.4241,-98.4936,"Phoenix DC, AZ",15.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 10:24 PM CST,batch9939,OnTime
658,SUPP-001657,PROD-006,Organic Tomatoes,In Transit from Supplier,5707,3.49,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch8217,OnTime
283,SUPP-001282,PROD-003,Organic Spinach,In Transit from Supplier,3725,4.99,"Barstow, CA",34.8958,-117.0228,"Houston Dock, TX",23.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch6603,OnTime
606,CUST-001605,PROD-005,Organic Blueberries,In Transit to Customer,7819,6.99,"Indian Springs, GA",33.2415,-84.1349,"Macon, GA",0.73,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5815,OnTime
339,DCST-001338,PROD-003,Organic Spinach,At DC,31780,4.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch353,Nil
617,CUST-001616,PROD-005,Organic Blueberries,In Transit to Customer,4326,6.99,"Vallejo, CA",38.1041,-122.2566,"San Francisco, CA",0.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7032,OnTime
756,CUST-001755,PROD-006,Organic Tomatoes,In Transit to Customer,5202,3.49,"Palmer Lake, CO",39.1194,-104.9122,"Colorado Springs, CO",0.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8943,OnTime
359,CUST-001358,PROD-003,Organic Spinach,In Transit to Customer,5025,4.99,"Fairfield, CA",38.2494,-122.04,"San Francisco, CA",0.7,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7569,OnTime
57,DCST-001056,PROD-001,Organic Bananas,At DC,32142,0.79,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2633,Nil
446,DCST-001445,PROD-004,Organic Strawberries,At DC,31447,5.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8683,Nil
1113,DCST-002112,PROD-009,Organic Lettuce,At DC,35406,3.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1403,Nil
265,SUPP-001264,PROD-003,Organic Spinach,In Transit from Supplier,4937,4.99,"Fresno, CA",36.7378,-119.7871,"Houston Dock, TX",27.02,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch3592,OnTime
880,CUST-001879,PROD-007,Organic Carrots,In Transit to Customer,6470,1.99,"Milpitas, CA",37.4323,-121.8996,"San Jose, CA",0.12,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5768,OnTime
567,DCST-001566,PROD-005,Organic Blueberries,At DC,29850,6.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch184,Nil
108,CUST-001107,PROD-001,Organic Bananas,In Transit to Customer,4634,0.79,"Cottonwood, AZ",34.7395,-112.006,"Flagstaff, AZ",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2270,OnTime
356,CUST-001355,PROD-003,Organic Spinach,In Transit to Customer,5471,4.99,"Cottonwood, AZ",34.7395,-112.006,"Flagstaff, AZ",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1060,OnTime
1169,SUPP-002168,PROD-010,Organic Bell Peppers,In Transit from Supplier,5104,4.49,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch111,OnTime
888,CUST-001887,PROD-007,Organic Carrots,In Transit to Customer,6779,1.99,"Longmont, CO",40.1672,-105.1019,"Fort Collins, CO",0.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2048,OnTime
303,DCST-001302,PROD-003,Organic Spinach,At DC,36421,4.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5536,Nil
817,DCST-001816,PROD-007,Organic Carrots,At DC,30031,1.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3542,Nil
89,DCST-001088,PROD-001,Organic Bananas,At DC,35430,0.79,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4664,Nil
349,CUST-001348,PROD-003,Organic Spinach,In Transit to Customer,4211,4.99,"Monticello, GA",33.3054,-83.6832,"Macon, GA",0.59,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7497,OnTime
286,DCTR-001285,PROD-003,Organic Spinach,In Transit to DC,5141,4.99,"Baton Rouge, LA",30.4515,-91.1871,"Atlanta DC, GA",8.33,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch9503,OnTime
1249,CUST-002248,PROD-010,Organic Bell Peppers,In Transit to Customer,7262,4.49,"Rossville, GA",34.9809,-85.286,"Chattanooga, TN",0.08,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5872,OnTime
392,SUPP-001391,PROD-004,Organic Strawberries,In Transit from Supplier,7061,5.99,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch5935,OnTime
1098,DCST-002097,PROD-009,Organic Lettuce,At DC,38568,3.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8204,Nil
373,CUST-001372,PROD-003,Organic Spinach,In Transit to Customer,6261,4.99,"North Attleborough, MA",41.9707,-71.3298,"Providence, RI",0.2,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9309,OnTime
23,SUPP-001022,PROD-001,Organic Bananas,In Transit from Supplier,3756,0.79,"Van Horn, TX",31.0399,-104.8308,"Houston Dock, TX",10.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 05:24 PM CST,batch2083,OnTime
1061,DCTR-002060,PROD-009,Organic Lettuce,In Transit to DC,5589,3.99,"Fresno, CA",36.7378,-119.7871,"Sacramento DC, CA",2.87,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 AM CST,batch9558,OnTime
72,DCST-001071,PROD-001,Organic Bananas,At DC,42593,0.79,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8160,Nil
229,CUST-001228,PROD-002,Organic Avocados,In Transit to Customer,4017,2.49,"Forsyth, GA",33.0343,-83.9382,"Macon, GA",0.4,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2976,OnTime
770,CUST-001769,PROD-006,Organic Tomatoes,In Transit to Customer,3063,3.49,"Merrimack, NH",42.8654,-71.4995,"Manchester, NH",0.17,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9323,OnTime
573,DCST-001572,PROD-005,Organic Blueberries,At DC,33262,6.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3802,Nil
1231,DCST-002230,PROD-010,Organic Bell Peppers,At DC,31457,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch948,Nil
406,SUPP-001405,PROD-004,Organic Strawberries,In Transit from Supplier,6580,5.99,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch8729,OnTime
716,DCST-001715,PROD-006,Organic Tomatoes,At DC,26481,3.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6336,Nil
194,DCST-001193,PROD-002,Organic Avocados,At DC,36017,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6514,Nil
860,DCST-001859,PROD-007,Organic Carrots,At DC,39947,1.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1065,Nil
793,SUPP-001792,PROD-007,Organic Carrots,In Transit from Supplier,4102,1.99,"Victoria, TX",28.8053,-97.0036,"Houston Dock, TX",2.16,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 AM CST,batch561,OnTime
1234,DCST-002233,PROD-010,Organic Bell Peppers,At DC,40494,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3075,Nil
686,DCST-001685,PROD-006,Organic Tomatoes,At DC,35112,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2634,Nil
200,DCST-001199,PROD-002,Organic Avocados,At DC,41512,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6587,Nil
153,SUPP-001152,PROD-002,Organic Avocados,In Transit from Supplier,3530,2.49,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch3238,OnTime
960,DCST-001959,PROD-008,Organic Apples,At DC,43950,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2938,Nil
874,CUST-001873,PROD-007,Organic Carrots,In Transit to Customer,3303,1.99,"Camp Verde, AZ",34.5636,-111.8543,"Flagstaff, AZ",0.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8240,OnTime
394,SUPP-001393,PROD-004,Organic Strawberries,In Transit from Supplier,3579,5.99,"Barstow, CA",34.8958,-117.0228,"Houston Dock, TX",23.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch9126,OnTime
1024,CUST-002023,PROD-008,Organic Apples,In Transit to Customer,4026,2.99,"Shrewsbury, MA",42.2959,-71.7128,"Worcester, MA",0.09,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2662,OnTime
985,DCST-001984,PROD-008,Organic Apples,At DC,28477,2.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4645,Nil
77,DCST-001076,PROD-001,Organic Bananas,At DC,39744,0.79,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3801,Nil
1021,CUST-002020,PROD-008,Organic Apples,In Transit to Customer,4963,2.99,"Norwood, MA",42.1945,-71.1995,"Providence, RI",0.51,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3302,OnTime
1259,CUST-002258,PROD-010,Organic Bell Peppers,In Transit to Customer,4483,4.49,"Dateland, AZ",32.8431,-113.5591,"Yuma, AZ",1.14,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch1191,OnTime
843,DCST-001842,PROD-007,Organic Carrots,At DC,31647,1.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1973,Nil
498,CUST-001497,PROD-004,Organic Strawberries,In Transit to Customer,4330,5.99,"Berthoud, CO",40.3083,-105.0808,"Fort Collins, CO",0.35,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7065,OnTime
976,DCST-001975,PROD-008,Organic Apples,At DC,37315,2.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9077,Nil
966,DCST-001965,PROD-008,Organic Apples,At DC,36004,2.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6201,Nil
384,SUPP-001383,PROD-004,Organic Strawberries,In Transit from Supplier,3910,5.99,"Barstow, CA",34.8958,-117.0228,"Houston Dock, TX",23.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch9929,OnTime
979,DCST-001978,PROD-008,Organic Apples,At DC,30581,2.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3060,Nil
1239,DCST-002238,PROD-010,Organic Bell Peppers,At DC,43612,4.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9326,Nil
965,DCST-001964,PROD-008,Organic Apples,At DC,37683,2.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6984,Nil
594,DCST-001593,PROD-005,Organic Blueberries,At DC,44276,6.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9233,Nil
293,DCTR-001292,PROD-003,Organic Spinach,In Transit to DC,5969,4.99,"Colorado Springs, CO",38.8339,-104.8214,"Denver DC, CO",1.15,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch7001,OnTime
110,CUST-001109,PROD-001,Organic Bananas,In Transit to Customer,4413,0.79,"Mohawk, AZ",32.7384,-113.9415,"Yuma, AZ",0.73,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7723,OnTime
277,SUPP-001276,PROD-003,Organic Spinach,In Transit from Supplier,5050,4.99,"King City, CA",36.2128,-121.1257,"Houston Dock, TX",28.23,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 11:24 AM CST,batch5739,OnTime
994,CUST-001993,PROD-008,Organic Apples,In Transit to Customer,6368,2.99,"Juliette, GA",33.0904,-83.8035,"Macon, GA",0.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4311,OnTime
146,SUPP-001145,PROD-002,Organic Avocados,In Transit from Supplier,6188,2.49,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch2038,OnTime
354,CUST-001353,PROD-003,Organic Spinach,In Transit to Customer,7539,4.99,"Camp Verde, AZ",34.5636,-111.8543,"Flagstaff, AZ",0.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1132,OnTime
248,CUST-001247,PROD-002,Organic Avocados,In Transit to Customer,7579,2.49,"Palmer Lake, CO",39.1194,-104.9122,"Colorado Springs, CO",0.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6863,OnTime
10,SUPP-001009,PROD-001,Organic Bananas,In Transit from Supplier,3251,0.79,"Harlingen, TX",26.1906,-97.6961,"Houston Dock, TX",5.17,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 12:24 PM CST,batch9552,OnTime
1129,CUST-002128,PROD-009,Organic Lettuce,In Transit to Customer,7070,3.99,"Jackson, GA",33.2945,-83.9635,"Macon, GA",0.67,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch252,OnTime
37,DCTR-001036,PROD-001,Organic Bananas,In Transit to DC,6822,0.79,"Pueblo, CO",38.2544,-104.6091,"Denver DC, CO",1.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch8600,OnTime
329,DCST-001328,PROD-003,Organic Spinach,At DC,32504,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1159,Nil
1196,DCST-002195,PROD-010,Organic Bell Peppers,At DC,29577,4.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1059,Nil
753,CUST-001752,PROD-006,Organic Tomatoes,In Transit to Customer,7551,3.49,"Santa Clara, CA",37.3541,-121.9552,"San Jose, CA",0.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2167,OnTime
195,DCST-001194,PROD-002,Organic Avocados,At DC,42180,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7080,Nil
1055,DCTR-002054,PROD-009,Organic Lettuce,In Transit to DC,5295,3.99,"Beaumont, TX",30.0802,-94.1266,"Atlanta DC, GA",11.35,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 06:24 PM CST,batch9807,OnTime
1175,SUPP-002174,PROD-010,Organic Bell Peppers,In Transit from Supplier,6596,4.49,"Gila Bend, AZ",32.9481,-112.7163,"Houston Dock, TX",19.01,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 02:24 AM CST,batch6793,OnTime
35,DCTR-001034,PROD-001,Organic Bananas,In Transit to DC,6239,0.79,"Phoenix, AZ",33.4484,-112.074,"Sacramento DC, CA",11.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 06:24 PM CST,batch7121,OnTime
685,DCST-001684,PROD-006,Organic Tomatoes,At DC,34719,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4530,Nil
1057,DCTR-002056,PROD-009,Organic Lettuce,In Transit to DC,3616,3.99,"Lake Charles, LA",30.2266,-93.2174,"Atlanta DC, GA",10.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 05:24 PM CST,batch2546,OnTime
61,DCST-001060,PROD-001,Organic Bananas,At DC,39489,0.79,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7168,Nil
1059,DCTR-002058,PROD-009,Organic Lettuce,In Transit to DC,6250,3.99,"Fort Stockton, TX",30.8935,-102.8779,"Phoenix DC, AZ",10.29,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 05:24 PM CST,batch9454,OnTime
327,DCST-001326,PROD-003,Organic Spinach,At DC,37583,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1588,Nil
316,DCST-001315,PROD-003,Organic Spinach,At DC,29418,4.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9613,Nil
692,DCST-001691,PROD-006,Organic Tomatoes,At DC,42985,3.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7897,Nil
457,DCST-001456,PROD-004,Organic Strawberries,At DC,41644,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9296,Nil
534,SUPP-001533,PROD-005,Organic Blueberries,In Transit from Supplier,4605,6.99,"Redding, CA",40.5865,-122.3917,"Houston Dock, TX",30.73,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 PM CST,batch9866,OnTime
62,DCST-001061,PROD-001,Organic Bananas,At DC,26051,0.79,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8886,Nil
578,DCST-001577,PROD-005,Organic Blueberries,At DC,31165,6.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch780,Nil
157,DOCK-001156,PROD-002,Organic Avocados,At the Dock,15076,2.49,"Houston Dock, TX",29.7604,-95.3698,"Houston Dock, TX",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8522,Nil
1154,CUST-002153,PROD-009,Organic Lettuce,In Transit to Customer,7014,3.99,"Natick, MA",42.2834,-71.3495,"Worcester, MA",0.42,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1494,OnTime
