record_id,batch_id,product_id,product_name,event,event_time_cst,entity_involved,entity_name,entity_location,entity_latitude,entity_longitude,event_time_cst_readable
148,batch7168,PROD-001,Organic Bananas,received at the DC,2025-10-11T07:57:58.426Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 07:57 AM CST
149,batch8886,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T16:49:15.586Z,Supplier,Heartland Produce Alliance,"Brownsville, TX",25.9017,-97.4975,Oct 8th 04:49 PM CST
150,batch8886,PROD-001,Organic Bananas,received at the dock,2025-10-08T22:12:49.475Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 10:12 PM CST
151,batch8886,PROD-001,Organic Bananas,shipped from dock,2025-10-09T22:12:49.475Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 10:12 PM CST
152,batch8886,PROD-001,Organic Bananas,received at the DC,2025-10-10T10:57:38.240Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 10th 10:57 AM CST
153,batch8771,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T16:54:38.377Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 8th 04:54 PM CST
154,batch8771,PROD-001,Organic Bananas,received at the dock,2025-10-09T16:33:59.642Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 04:33 PM CST
155,batch8771,PROD-001,Organic Bananas,shipped from dock,2025-10-10T16:33:59.642Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 04:33 PM CST
156,batch8771,PROD-001,Organic Bananas,received at the DC,2025-10-11T11:00:23.170Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 11:00 AM CST
157,batch5138,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T07:26:05.044Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 8th 07:26 AM CST
158,batch5138,PROD-001,Organic Bananas,received at the dock,2025-10-09T07:05:26.309Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 07:05 AM CST
159,batch5138,PROD-001,Organic Bananas,shipped from dock,2025-10-10T07:05:26.309Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 07:05 AM CST
160,batch5138,PROD-001,Organic Bananas,received at the DC,2025-10-11T12:15:14.287Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 12:15 PM CST
161,batch6293,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T10:46:59.865Z,Supplier,Summit Agriculture Co.,"Key West, FL",24.5551,-81.78,Oct 11th 10:46 AM CST
162,batch6293,PROD-001,Organic Bananas,received at the dock,2025-10-12T03:18:20.505Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 03:18 AM CST
163,batch6293,PROD-001,Organic Bananas,shipped from dock,2025-10-13T03:18:20.505Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 13th 03:18 AM CST
164,batch6293,PROD-001,Organic Bananas,received at the DC,2025-10-14T08:28:08.482Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 14th 08:28 AM CST
165,batch6527,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T02:01:40.974Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 10th 02:01 AM CST
166,batch6527,PROD-001,Organic Bananas,received at the dock,2025-10-11T01:41:02.239Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 01:41 AM CST
167,batch6527,PROD-001,Organic Bananas,shipped from dock,2025-10-12T01:41:02.239Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 01:41 AM CST
168,batch6527,PROD-001,Organic Bananas,received at the DC,2025-10-12T14:25:51.004Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 12th 02:25 PM CST
169,batch5563,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T19:14:24.249Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 8th 07:14 PM CST
170,batch5563,PROD-001,Organic Bananas,received at the dock,2025-10-09T12:49:42.229Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 12:49 PM CST
171,batch5563,PROD-001,Organic Bananas,shipped from dock,2025-10-10T12:49:42.229Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 12:49 PM CST
172,batch5563,PROD-001,Organic Bananas,received at the DC,2025-10-11T07:16:05.757Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 07:16 AM CST
173,batch3333,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T10:20:32.235Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 9th 10:20 AM CST
174,batch3333,PROD-001,Organic Bananas,received at the dock,2025-10-09T15:49:19.970Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 03:49 PM CST
175,batch3333,PROD-001,Organic Bananas,shipped from dock,2025-10-10T15:49:19.970Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 03:49 PM CST
176,batch3333,PROD-001,Organic Bananas,received at the DC,2025-10-11T04:34:08.735Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 04:34 AM CST
177,batch5389,PROD-001,Organic Bananas,shipped from supplier,2025-10-07T15:32:55.382Z,Supplier,Golden Fields Agriculture,"Los Angeles, CA",34.0522,-118.2437,Oct 7th 03:32 PM CST
178,batch5389,PROD-001,Organic Bananas,received at the dock,2025-10-08T16:28:28.602Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 04:28 PM CST
179,batch5389,PROD-001,Organic Bananas,shipped from dock,2025-10-09T16:28:28.602Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 04:28 PM CST
180,batch5389,PROD-001,Organic Bananas,received at the DC,2025-10-10T08:26:44.397Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 08:26 AM CST
181,batch6689,PROD-001,Organic Bananas,shipped from supplier,2025-10-07T20:34:10.875Z,Supplier,Golden Fields Agriculture,"Los Angeles, CA",34.0522,-118.2437,Oct 7th 08:34 PM CST
182,batch6689,PROD-001,Organic Bananas,received at the dock,2025-10-08T21:29:44.094Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 09:29 PM CST
183,batch6689,PROD-001,Organic Bananas,shipped from dock,2025-10-09T21:29:44.094Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 09:29 PM CST
184,batch6689,PROD-001,Organic Bananas,received at the DC,2025-10-11T02:41:38.689Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 02:41 AM CST
185,batch4932,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T06:33:47.458Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 11th 06:33 AM CST
186,batch4932,PROD-001,Organic Bananas,received at the dock,2025-10-11T22:34:26.791Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 10:34 PM CST
187,batch4932,PROD-001,Organic Bananas,shipped from dock,2025-10-12T22:34:26.791Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 10:34 PM CST
188,batch4932,PROD-001,Organic Bananas,received at the DC,2025-10-14T03:44:14.769Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 14th 03:44 AM CST
189,batch8160,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T02:38:29.673Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 9th 02:38 AM CST
190,batch8160,PROD-001,Organic Bananas,received at the dock,2025-10-09T08:07:17.408Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 08:07 AM CST
191,batch8160,PROD-001,Organic Bananas,shipped from dock,2025-10-10T08:07:17.408Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 08:07 AM CST
192,batch8160,PROD-001,Organic Bananas,received at the DC,2025-10-11T13:19:12.003Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 01:19 PM CST
193,batch8048,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T08:30:17.844Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 9th 08:30 AM CST
194,batch8048,PROD-001,Organic Bananas,received at the dock,2025-10-09T13:59:05.580Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 01:59 PM CST
195,batch8048,PROD-001,Organic Bananas,shipped from dock,2025-10-10T13:59:05.580Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 01:59 PM CST
196,batch8048,PROD-001,Organic Bananas,received at the DC,2025-10-11T19:08:53.557Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 07:08 PM CST
197,batch5488,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T18:54:16.699Z,Supplier,Heartland Produce Alliance,"Pharr, TX",26.1948,-98.1836,Oct 9th 06:54 PM CST
198,batch5488,PROD-001,Organic Bananas,received at the dock,2025-10-10T00:21:49.933Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 12:21 AM CST
199,batch5488,PROD-001,Organic Bananas,shipped from dock,2025-10-11T00:21:49.933Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 12:21 AM CST
200,batch5488,PROD-001,Organic Bananas,received at the DC,2025-10-12T05:33:44.527Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 12th 05:33 AM CST
201,batch8971,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T12:22:48.217Z,Supplier,Desert Fresh Farms,"Homestead, FL",25.4687,-80.4776,Oct 10th 12:22 PM CST
202,batch8971,PROD-001,Organic Bananas,received at the dock,2025-10-11T05:47:44.617Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 05:47 AM CST
203,batch8971,PROD-001,Organic Bananas,shipped from dock,2025-10-12T05:47:44.617Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 05:47 AM CST
204,batch8971,PROD-001,Organic Bananas,received at the DC,2025-10-12T18:32:33.382Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 12th 06:32 PM CST
205,batch1563,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T08:13:05.074Z,Supplier,Heartland Produce Alliance,"Brownsville, TX",25.9017,-97.4975,Oct 8th 08:13 AM CST
206,batch1563,PROD-001,Organic Bananas,received at the dock,2025-10-08T13:36:38.964Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 01:36 PM CST
207,batch1563,PROD-001,Organic Bananas,shipped from dock,2025-10-09T13:36:38.964Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 01:36 PM CST
208,batch1563,PROD-001,Organic Bananas,received at the DC,2025-10-10T18:48:33.558Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 10th 06:48 PM CST
209,batch3801,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T22:02:12.646Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 8th 10:02 PM CST
210,batch3801,PROD-001,Organic Bananas,received at the dock,2025-10-09T15:37:30.627Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 03:37 PM CST
211,batch3801,PROD-001,Organic Bananas,shipped from dock,2025-10-10T15:37:30.627Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 03:37 PM CST
212,batch3801,PROD-001,Organic Bananas,received at the DC,2025-10-11T20:49:25.222Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 08:49 PM CST
213,batch9375,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T08:08:56.287Z,Supplier,Evergreen Produce Group,"Laredo, TX",27.5306,-99.4803,Oct 11th 08:08 AM CST
214,batch9375,PROD-001,Organic Bananas,received at the dock,2025-10-11T13:28:33.510Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 01:28 PM CST
215,batch9375,PROD-001,Organic Bananas,shipped from dock,2025-10-12T13:28:33.510Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 01:28 PM CST
216,batch9375,PROD-001,Organic Bananas,received at the DC,2025-10-13T05:26:49.305Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 13th 05:26 AM CST
217,batch6485,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T11:34:27.054Z,Supplier,Desert Fresh Farms,"Homestead, FL",25.4687,-80.4776,Oct 8th 11:34 AM CST
218,batch6485,PROD-001,Organic Bananas,received at the dock,2025-10-09T04:59:23.454Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 04:59 AM CST
219,batch6485,PROD-001,Organic Bananas,shipped from dock,2025-10-10T04:59:23.454Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 04:59 AM CST
220,batch6485,PROD-001,Organic Bananas,received at the DC,2025-10-10T23:25:46.982Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 11:25 PM CST
221,batch4499,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T02:42:26.305Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 8th 02:42 AM CST
222,batch4499,PROD-001,Organic Bananas,received at the dock,2025-10-08T18:43:05.639Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 06:43 PM CST
223,batch4499,PROD-001,Organic Bananas,shipped from dock,2025-10-09T18:43:05.639Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 06:43 PM CST
224,batch4499,PROD-001,Organic Bananas,received at the DC,2025-10-10T23:55:00.234Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 10th 11:55 PM CST
225,batch5245,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T05:15:29.866Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 10th 05:15 AM CST
226,batch5245,PROD-001,Organic Bananas,received at the dock,2025-10-10T22:50:47.847Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 10:50 PM CST
227,batch5245,PROD-001,Organic Bananas,shipped from dock,2025-10-11T22:50:47.847Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 10:50 PM CST
228,batch5245,PROD-001,Organic Bananas,received at the DC,2025-10-13T04:02:42.441Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 13th 04:02 AM CST
229,batch2013,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T17:09:45.764Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 10th 05:09 PM CST
230,batch2013,PROD-001,Organic Bananas,received at the dock,2025-10-11T09:10:25.098Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 09:10 AM CST
231,batch2013,PROD-001,Organic Bananas,shipped from dock,2025-10-12T09:10:25.098Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 09:10 AM CST
232,batch2013,PROD-001,Organic Bananas,received at the DC,2025-10-13T14:20:13.075Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 13th 02:20 PM CST
233,batch1788,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T19:31:20.441Z,Supplier,Heartland Produce Alliance,"Brownsville, TX",25.9017,-97.4975,Oct 8th 07:31 PM CST
234,batch1788,PROD-001,Organic Bananas,received at the dock,2025-10-09T00:54:54.331Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 12:54 AM CST
235,batch1788,PROD-001,Organic Bananas,shipped from dock,2025-10-10T00:54:54.331Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 12:54 AM CST
236,batch1788,PROD-001,Organic Bananas,received at the DC,2025-10-11T06:06:48.925Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 06:06 AM CST
237,batch7669,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T10:00:43.978Z,Supplier,Heartland Produce Alliance,"Pharr, TX",26.1948,-98.1836,Oct 11th 10:00 AM CST
238,batch7669,PROD-001,Organic Bananas,received at the dock,2025-10-11T15:28:17.212Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 03:28 PM CST
239,batch7669,PROD-001,Organic Bananas,shipped from dock,2025-10-12T15:28:17.212Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 03:28 PM CST
240,batch7669,PROD-001,Organic Bananas,received at the DC,2025-10-13T20:38:05.190Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 13th 08:38 PM CST
241,batch9092,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T05:25:19.563Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 11th 05:25 AM CST
242,batch9092,PROD-001,Organic Bananas,received at the dock,2025-10-11T10:54:07.298Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 10:54 AM CST
243,batch9092,PROD-001,Organic Bananas,shipped from dock,2025-10-12T10:54:07.298Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 10:54 AM CST
244,batch9092,PROD-001,Organic Bananas,received at the DC,2025-10-13T05:20:30.826Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 13th 05:20 AM CST
245,batch5833,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T23:42:24.911Z,Supplier,Evergreen Produce Group,"Laredo, TX",27.5306,-99.4803,Oct 8th 11:42 PM CST
246,batch5833,PROD-001,Organic Bananas,received at the dock,2025-10-09T05:02:02.134Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 05:02 AM CST
247,batch5833,PROD-001,Organic Bananas,shipped from dock,2025-10-10T05:02:02.134Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 05:02 AM CST
248,batch5833,PROD-001,Organic Bananas,received at the DC,2025-10-10T21:00:17.929Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 09:00 PM CST
249,batch7853,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T01:23:30.217Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 10th 01:23 AM CST
250,batch7853,PROD-001,Organic Bananas,received at the dock,2025-10-10T17:24:09.551Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 05:24 PM CST
251,batch7853,PROD-001,Organic Bananas,shipped from dock,2025-10-11T17:24:09.551Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 05:24 PM CST
252,batch7853,PROD-001,Organic Bananas,received at the DC,2025-10-12T22:36:04.145Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 12th 10:36 PM CST
253,batch3265,PROD-001,Organic Bananas,shipped from supplier,2025-10-07T19:05:01.755Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 7th 07:05 PM CST
254,batch3265,PROD-001,Organic Bananas,received at the dock,2025-10-08T18:44:23.021Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 06:44 PM CST
255,batch3265,PROD-001,Organic Bananas,shipped from dock,2025-10-09T18:44:23.021Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 06:44 PM CST
256,batch3265,PROD-001,Organic Bananas,received at the DC,2025-10-10T13:10:46.548Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 01:10 PM CST
257,batch4664,PROD-001,Organic Bananas,shipped from supplier,2025-10-08T19:23:31.237Z,Supplier,Heartland Produce Alliance,"Brownsville, TX",25.9017,-97.4975,Oct 8th 07:23 PM CST
258,batch4664,PROD-001,Organic Bananas,received at the dock,2025-10-09T00:47:05.127Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 12:47 AM CST
259,batch4664,PROD-001,Organic Bananas,shipped from dock,2025-10-10T00:47:05.127Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 12:47 AM CST
260,batch4664,PROD-001,Organic Bananas,received at the DC,2025-10-11T05:56:53.104Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 05:56 AM CST
261,batch6000,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T04:26:37.994Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 10th 04:26 AM CST
262,batch6000,PROD-001,Organic Bananas,received at the dock,2025-10-10T22:01:55.974Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 10:01 PM CST
263,batch6000,PROD-001,Organic Bananas,shipped from dock,2025-10-11T22:01:55.974Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 10:01 PM CST
264,batch6000,PROD-001,Organic Bananas,received at the DC,2025-10-12T16:28:19.502Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 04:28 PM CST
265,batch4653,PROD-001,Organic Bananas,shipped from supplier,2025-10-07T17:54:07.184Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 7th 05:54 PM CST
266,batch4653,PROD-001,Organic Bananas,received at the dock,2025-10-08T17:33:28.449Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 05:33 PM CST
267,batch4653,PROD-001,Organic Bananas,shipped from dock,2025-10-09T17:33:28.449Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 05:33 PM CST
268,batch4653,PROD-001,Organic Bananas,received at the DC,2025-10-10T09:31:44.244Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 09:31 AM CST
269,batch8877,PROD-001,Organic Bananas,shipped from supplier,2025-10-09T12:48:12.887Z,Supplier,Desert Fresh Farms,"Homestead, FL",25.4687,-80.4776,Oct 9th 12:48 PM CST
270,batch8877,PROD-001,Organic Bananas,received at the dock,2025-10-10T06:13:09.287Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 06:13 AM CST
271,batch8877,PROD-001,Organic Bananas,shipped from dock,2025-10-11T06:13:09.287Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 06:13 AM CST
272,batch8877,PROD-001,Organic Bananas,received at the DC,2025-10-12T11:22:57.265Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 12th 11:22 AM CST
273,batch9362,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T04:12:59.769Z,Supplier,Mountain View Organics,"McAllen, TX",26.2034,-98.23,Oct 10th 04:12 AM CST
274,batch9362,PROD-001,Organic Bananas,received at the dock,2025-10-10T09:41:47.504Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 10th 09:41 AM CST
275,batch9362,PROD-001,Organic Bananas,shipped from dock,2025-10-11T09:41:47.504Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 09:41 AM CST
276,batch9362,PROD-001,Organic Bananas,received at the DC,2025-10-11T22:26:36.269Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 10:26 PM CST
277,batch5915,PROD-001,Organic Bananas,shipped from supplier,2025-10-10T22:38:05.102Z,Supplier,Evergreen Produce Group,"Laredo, TX",27.5306,-99.4803,Oct 10th 10:38 PM CST
278,batch5915,PROD-001,Organic Bananas,received at the dock,2025-10-11T03:57:42.325Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 11th 03:57 AM CST
279,batch5915,PROD-001,Organic Bananas,shipped from dock,2025-10-12T03:57:42.325Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 12th 03:57 AM CST
280,batch5915,PROD-001,Organic Bananas,received at the DC,2025-10-12T22:24:05.853Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 10:24 PM CST
281,batch4329,PROD-001,Organic Bananas,shipped from supplier,2025-10-11T13:00:24.693Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 11th 01:00 PM CST
